"id","dept","crsnum","termcode","section","section_id","units","grade","repeat_code","repeat_fl","credittype","enrolled_status","grade_option","course_level","course_title","primary_instructor"
A0000086,HIST,101,S124,B00,250866,4.0,A,,,AC,EN,L,UD,The United States Since 1877,"Ngai, Mae"
A0000086,PSYC,101,S124,F00,250867,4.0,A,,,AC,EN,L,UD,Research Methods in Psychology,"Wang, Yulia"
A0000086,MATH,20D,FA24,G00,250868,4.0,C,,,AC,EN,L,LD,Introduction to Differential Equations,"Garnett, David"
A0000086,CSE,110,FA23,J00,250869,4.0,P,,,AC,EN,P,UD,Software Engineering,"Voelker, Geoffrey"
A0000086,CHIN,10AN,FA23,C00,250198,4.0,A-,,,AC,EN,L,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000087,MATH,142A,S124,C00,250870,4.0,C+,,,AC,EN,L,UD,Introduction to Analysis I,"Sarnak, Peter"
A0000087,POLI,5,FA23,C00,250871,4.0,P,,,AC,EN,P,LD,Introduction to Political Science,"Huntington, Samuel"
A0000087,CSE,30,SP25,D00,250872,4.0,,,,AC,,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000087,ECON,1,FA24,G00,250873,4.0,A,,,AC,EN,L,LD,Principles of Microeconomics,"Do, Quang"
A0000087,SOCI,10,S224,G00,250874,4.0,A,,,AC,EN,L,LD,Social Change in the Modern World,"Carter, Prudence"
A0000087,ECON,100A,SP25,C00,250875,4.0,A-,,,AC,EN,L,UD,Microeconomics A,"Fang, Hanming"
A0000087,SOCI,109,WI25,E00,250876,4.0,C,,,AC,EN,L,UD,Sociological Theory,"Wallerstein, Immanuel"
A0000087,PSYC,101,FA24,B00,250877,4.0,B+,,,AC,EN,L,UD,Research Methods in Psychology,"Wang, Yulia"
A0000087,POLI,104A,S224,I00,250878,4.0,A,,,AC,EN,L,UD,Political Economy,"Acemoglu, Daron"
A0000087,PHYS,2A,FA23,F00,250879,4.0,B+,,,AC,EN,L,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000088,PHYS,4C,S124,G00,250880,4.0,B+,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000088,SOCI,10,WI24,H00,250881,4.0,A-,,,AC,EN,L,LD,Social Change in the Modern World,"Carter, Prudence"
A0000088,PSYC,60,S224,H00,250882,4.0,B,,,AC,EN,L,LD,Developmental Psychology,"Casey, Brian"
A0000088,CSE,11,WI25,E00,250883,4.0,A,,,AC,EN,L,LD,Introduction to Programming,"Mirza, Diba"
A0000088,VIS,60,SP25,J00,250884,4.0,B+,,,AC,EN,L,LD,Studio: Fundamentals of 2D Art,"Jones, Kelsey"
A0000088,COGS,1,SP25,G00,250885,4.0,B-,,,AC,EN,L,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000088,HIST,4,S224,F00,250886,4.0,A,,,AC,EN,L,LD,Western Civilization: Ancient to Early Modern,"Sommer, Doris"
A0000088,COMM,10,FA23,A00,250887,4.0,B-,,,AC,EN,L,LD,Introduction to Communication,"Katz, Elihu"
A0000088,ECON,100A,SP24,E00,250888,4.0,C+,,,AC,EN,L,UD,Microeconomics A,"Fang, Hanming"
A0000088,CSE,120,S224,A00,250889,4.0,C-,,,AC,EN,L,UD,Principles of Computer Operating Systems,"Culler, David"
A0000089,BILD,3,SP24,I00,250890,4.0,B,,,AC,EN,L,LD,Organisms,"Day, Jonathan"
A0000089,CHEM,6B,FA24,A00,250891,4.0,C-,,,AC,EN,L,LD,General Chemistry II,"Mertens, Laura"
A0000089,COMM,10,WI25,C00,250892,4.0,B,,,AC,EN,L,LD,Introduction to Communication,"Katz, Elihu"
A0000089,PHYS,4C,SP24,I00,250893,4.0,A,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000089,PSYC,172,FA24,I00,250894,4.0,B+,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000089,VIS,60,S224,A00,250895,4.0,C-,,,AC,EN,L,LD,Studio: Fundamentals of 2D Art,"Jones, Kelsey"
A0000089,LIGN,101,FA23,D00,250896,4.0,A,,,AC,EN,L,UD,Phonology,"Prince, Alan"
A0000089,CSE,110,S124,D00,250897,4.0,C,,,AC,EN,L,UD,Software Engineering,"Voelker, Geoffrey"
A0000089,MATH,142A,SP25,A00,250898,4.0,A,,,AC,EN,L,UD,Introduction to Analysis I,"Sarnak, Peter"
A0000089,CSE,140,S124,D00,250899,4.0,P,,,AC,EN,P,UD,Components and Design Techniques for Digital Systems,"Rosing, Tajana"
A0000090,PHYS,4C,S124,A00,250900,4.0,A,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000090,BIMM,100,S124,J00,250901,4.0,A,,,AC,EN,L,UD,Molecular Biology,"Edwards, Katherine"
A0000090,PSYC,60,SP25,D00,250902,4.0,C+,,,AC,EN,L,LD,Developmental Psychology,"Casey, Brian"
A0000090,SOCI,1,S124,D00,250903,4.0,C-,,,AC,EN,L,LD,Introduction to Sociology,"Massey, Douglas"
A0000090,ECON,3,S224,E00,250904,4.0,B-,,,AC,EN,L,LD,Principles of Macroeconomics,"Do, Quang"
A0000090,COGS,14A,SP24,I00,250905,4.0,B-,,,AC,EN,L,LD,"Cognitive Science: Learning, Memory, and Attention","Gershman, Samuel"
A0000090,CSE,120,WI25,A00,250906,4.0,A,,,AC,EN,L,UD,Principles of Computer Operating Systems,"Culler, David"
A0000090,CSE,12,SP24,C00,250907,4.0,B,,,AC,EN,L,LD,Basic Data Structures and Object-Oriented Design,"Porter, George"
A0000090,PHYS,2A,WI25,J00,250908,4.0,B-,,,AC,EN,L,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000090,COMM,10,FA23,D00,250909,4.0,C,,,AC,EN,L,LD,Introduction to Communication,"Katz, Elihu"
A0000091,PHYS,2B,S124,J00,250910,4.0,B,,,AC,EN,L,LD,Physics - Electricity and Magnetism,"Devereaux, Thomas"
A0000091,HIST,101,WI24,E00,250911,4.0,B-,,,AC,EN,L,UD,The United States Since 1877,"Ngai, Mae"
A0000091,CHEM,6B,SP24,H00,250912,4.0,B-,,,AC,EN,L,LD,General Chemistry II,"Mertens, Laura"
A0000091,MUS,5,S224,E00,250913,4.0,A,,,AC,EN,L,LD,Music: History and Culture,"Miller, Dana"
A0000091,ENG,100D,S224,E00,250914,4.0,B-,,,AC,EN,L,UD,Literature in English: Modern,"Nussbaum, Felicity"
A0000091,COGS,108,S224,E00,250915,4.0,A-,,,AC,EN,L,UD,Neural Computation,"Sejnowski, Terrence"
A0000091,PHYS,4C,FA23,I00,250916,4.0,A-,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000091,ECON,120A,SP25,A00,250917,4.0,C+,,,AC,EN,L,UD,Econometrics A,"Santos, Felipe"
A0000091,ECON,1,SP25,J00,250918,4.0,C,,,AC,EN,L,LD,Principles of Microeconomics,"Do, Quang"
A0000091,BICD,100,WI25,F00,250919,4.0,B+,,,AC,EN,L,UD,Genetics,"Edwards, Katherine"
A0000092,LIGN,101,S124,I00,250920,4.0,B-,,,AC,EN,L,UD,Phonology,"Prince, Alan"
A0000092,CSE,140,FA23,C00,250921,4.0,A-,,,AC,EN,L,UD,Components and Design Techniques for Digital Systems,"Rosing, Tajana"
A0000092,ENG,100D,FA24,I00,250922,4.0,C,,,AC,EN,L,UD,Literature in English: Modern,"Nussbaum, Felicity"
A0000092,CSE,12,S224,B00,250923,4.0,A-,,,AC,EN,L,LD,Basic Data Structures and Object-Oriented Design,"Porter, George"
A0000092,COGS,108,WI24,E00,250924,4.0,B,,,AC,EN,L,UD,Neural Computation,"Sejnowski, Terrence"
A0000092,PSYC,172,FA24,I00,250925,4.0,C+,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000092,CHEM,6A,WI24,C00,250926,4.0,C+,,,AC,EN,L,LD,General Chemistry I,"Mertens, Laura"
A0000092,PHYS,2B,S224,F00,250927,4.0,P,,,AC,EN,P,LD,Physics - Electricity and Magnetism,"Devereaux, Thomas"
A0000092,ECON,100A,WI25,D00,250928,4.0,B-,,,AC,EN,L,UD,Microeconomics A,"Fang, Hanming"
A0000092,ECON,3,SP25,E00,250929,4.0,B+,,,AC,EN,L,LD,Principles of Macroeconomics,"Do, Quang"
A0000093,ECON,100A,WI25,C00,250930,4.0,C,,,AC,EN,L,UD,Microeconomics A,"Fang, Hanming"
A0000093,BILD,3,S224,F00,250931,4.0,P,,,AC,EN,L,LD,Organisms,"Day, Jonathan"
A0000093,BIMM,100,SP25,J00,250932,4.0,B+,,,AC,EN,L,UD,Molecular Biology,"Edwards, Katherine"
A0000093,PHYS,2B,FA23,H00,250933,4.0,C-,,,AC,EN,L,LD,Physics - Electricity and Magnetism,"Devereaux, Thomas"
A0000093,HIST,4,SP25,C00,250934,4.0,A,,,AC,EN,L,LD,Western Civilization: Ancient to Early Modern,"Sommer, Doris"
A0000093,CHEM,6A,S224,H00,250935,4.0,C+,,,AC,EN,L,LD,General Chemistry I,"Mertens, Laura"
A0000093,PSYC,60,WI25,C00,250936,4.0,B+,,,AC,EN,L,LD,Developmental Psychology,"Casey, Brian"
A0000093,CSE,120,S124,A00,250937,4.0,A-,,,AC,EN,L,UD,Principles of Computer Operating Systems,"Culler, David"
A0000093,PSYC,101,SP24,E00,250938,4.0,A,,,AC,EN,L,UD,Research Methods in Psychology,"Wang, Yulia"
A0000093,CSE,30,FA23,C00,250939,4.0,A-,,,AC,EN,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000094,POLI,104A,S124,D00,250940,4.0,B-,,,AC,EN,L,UD,Political Economy,"Acemoglu, Daron"
A0000094,COMM,10,SP25,F00,250941,4.0,A-,,,AC,EN,L,LD,Introduction to Communication,"Katz, Elihu"
A0000094,MATH,18,S124,B00,250942,4.0,A-,,,AC,EN,L,LD,Linear Algebra,"Benade, Guillaume"
A0000094,PSYC,172,FA23,J00,250943,4.0,B+,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000094,CSE,101,WI24,B00,250944,4.0,A-,,,AC,EN,L,UD,Design and Analysis of Algorithms,"Muller, Ralf"
A0000094,CSE,140,SP24,E00,250945,4.0,C,,,AC,EN,L,UD,Components and Design Techniques for Digital Systems,"Rosing, Tajana"
A0000094,COGS,1,FA23,H00,250946,4.0,P,,,AC,EN,P,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000094,ECON,120A,SP24,J00,250947,4.0,C+,,,AC,EN,L,UD,Econometrics A,"Santos, Felipe"
A0000094,COGS,14A,WI25,G00,250948,4.0,B,,,AC,EN,L,LD,"Cognitive Science: Learning, Memory, and Attention","Gershman, Samuel"
A0000094,LIGN,8,WI24,C00,250949,4.0,C-,,,AC,EN,L,LD,Languages and Cultures of America,"Zepeda, Ofelia"
A0000095,BILD,3,WI24,A00,250950,4.0,B,,,AC,EN,L,LD,Organisms,"Day, Jonathan"
A0000095,PSYC,172,FA23,A00,250951,4.0,B-,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000095,BICD,100,S224,B00,250952,4.0,A,,,AC,EN,L,UD,Genetics,"Edwards, Katherine"
A0000095,MATH,20D,FA23,G00,250953,4.0,B+,,,AC,EN,L,LD,Introduction to Differential Equations,"Garnett, David"
A0000095,MATH,18,FA24,E00,250954,4.0,A,,,AC,EN,L,LD,Linear Algebra,"Benade, Guillaume"
A0000095,ECON,3,WI25,C00,250955,4.0,B,,,AC,EN,L,LD,Principles of Macroeconomics,"Do, Quang"
A0000095,CSE,12,S124,A00,250956,4.0,A-,,,AC,EN,L,LD,Basic Data Structures and Object-Oriented Design,"Porter, George"
A0000095,MATH,142A,FA24,B00,250957,4.0,A-,,,AC,EN,L,UD,Introduction to Analysis I,"Sarnak, Peter"
A0000095,LIGN,8,WI25,E00,250958,4.0,B-,,,AC,EN,L,LD,Languages and Cultures of America,"Zepeda, Ofelia"
A0000095,CSE,140,S224,C00,250959,4.0,B-,,,AC,EN,L,UD,Components and Design Techniques for Digital Systems,"Rosing, Tajana"
A0000096,ECON,100A,WI24,F00,250960,4.0,P,,,AC,EN,P,UD,Microeconomics A,"Fang, Hanming"
A0000096,CSE,110,WI24,A00,250961,4.0,A-,,,AC,EN,L,UD,Software Engineering,"Voelker, Geoffrey"
A0000096,SOCI,1,SP24,B00,250962,4.0,B-,,,AC,EN,L,LD,Introduction to Sociology,"Massey, Douglas"
A0000096,ENG,100D,S224,H00,250963,4.0,C,,,AC,EN,L,UD,Literature in English: Modern,"Nussbaum, Felicity"
A0000096,COGS,1,WI24,B00,250964,4.0,A,,,AC,EN,L,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000096,CSE,120,FA24,B00,250965,4.0,C+,,,AC,EN,L,UD,Principles of Computer Operating Systems,"Culler, David"
A0000096,CHEM,6A,SP24,B00,250966,4.0,C+,,,AC,EN,L,LD,General Chemistry I,"Mertens, Laura"
A0000096,VIS,60,FA23,D00,250967,4.0,D,,,AC,EN,L,LD,Studio: Fundamentals of 2D Art,"Jones, Kelsey"
A0000096,COMM,10,S124,E00,250968,4.0,B+,,,AC,EN,L,LD,Introduction to Communication,"Katz, Elihu"
A0000096,PSYC,172,WI24,A00,250969,4.0,A-,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000097,CSE,110,WI25,F00,250970,4.0,B+,,,AC,EN,L,UD,Software Engineering,"Voelker, Geoffrey"
A0000097,MATH,20C,SP25,G00,250971,4.0,A-,,,AC,EN,L,LD,Calculus and Analytic Geometry for Science and Engineering,"Cogan, Rod"
A0000097,CSE,15L,FA23,H00,250972,2.0,B+,,,AC,EN,L,LD,Software Tools and Techniques Laboratory,"Ordóñez, Paulina"
A0000097,CHEM,6A,WI24,G00,250973,4.0,A-,,,AC,EN,L,LD,General Chemistry I,"Mertens, Laura"
A0000097,BIMM,100,FA24,H00,250974,4.0,B-,,,AC,EN,L,UD,Molecular Biology,"Edwards, Katherine"
A0000097,LIGN,101,SP24,C00,250975,4.0,C,,,AC,EN,L,UD,Phonology,"Prince, Alan"
A0000097,BILD,1,SP25,A00,250976,4.0,A,,,AC,EN,L,LD,The Cell,"Day, Jonathan"
A0000097,ECON,120A,SP25,C00,250977,4.0,,,,AC,,L,UD,Econometrics A,"Santos, Felipe"
A0000097,CSE,120,SP24,J00,250978,4.0,A,,,AC,EN,L,UD,Principles of Computer Operating Systems,"Culler, David"
A0000097,COMM,101,FA24,J00,250979,4.0,B,,,AC,EN,L,UD,Communication Research Methods,"Rogers, Everett"
A0000098,LIGN,101,SP25,F00,250980,4.0,B,,,AC,EN,L,UD,Phonology,"Prince, Alan"
A0000098,PSYC,1,FA23,J00,250981,4.0,B,,,AC,EN,L,LD,Introduction to Psychology,"Gazzaniga, Michael"
A0000098,MATH,20C,S124,D00,250982,4.0,A,,,AC,EN,L,LD,Calculus and Analytic Geometry for Science and Engineering,"Cogan, Rod"
A0000098,COGS,1,FA23,G00,250983,4.0,B,,,AC,EN,L,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000098,ECON,1,SP24,I00,250984,4.0,A,,,AC,EN,L,LD,Principles of Microeconomics,"Do, Quang"
A0000098,BICD,100,SP24,J00,250985,4.0,C-,,,AC,EN,L,UD,Genetics,"Edwards, Katherine"
A0000098,ENG,100D,FA24,C00,250986,4.0,A,,,AC,EN,L,UD,Literature in English: Modern,"Nussbaum, Felicity"
A0000098,CSE,12,FA24,H00,250987,4.0,B,,,AC,EN,L,LD,Basic Data Structures and Object-Oriented Design,"Porter, George"
A0000098,CSE,140,WI25,C00,250988,4.0,C,,,AC,EN,L,UD,Components and Design Techniques for Digital Systems,"Rosing, Tajana"
A0000098,PSYC,101,S224,H00,250989,4.0,A,,,AC,EN,L,UD,Research Methods in Psychology,"Wang, Yulia"
A0000099,BILD,1,S124,G00,250990,4.0,A,,,AC,EN,L,LD,The Cell,"Day, Jonathan"
A0000099,PHYS,2A,WI24,I00,250991,4.0,A,,,AC,EN,L,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000099,BILD,3,S124,B00,250992,4.0,A,,,AC,EN,L,LD,Organisms,"Day, Jonathan"
A0000099,PHYS,4C,WI25,J00,250993,4.0,C,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000099,CSE,30,S124,I00,250994,4.0,B-,,,AC,EN,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000099,SOCI,1,WI25,H00,250995,4.0,B,,,AC,EN,L,LD,Introduction to Sociology,"Massey, Douglas"
A0000099,MATH,142A,S124,F00,250996,4.0,P,,,AC,EN,P,UD,Introduction to Analysis I,"Sarnak, Peter"
A0000099,POLI,5,FA23,D00,250997,4.0,C,,,AC,EN,L,LD,Introduction to Political Science,"Huntington, Samuel"
A0000099,COGS,108,S124,F00,250998,4.0,C,,,AC,EN,L,UD,Neural Computation,"Sejnowski, Terrence"
A0000099,ECON,1,FA24,J00,250999,4.0,B,,,AC,EN,L,LD,Principles of Microeconomics,"Do, Quang"
A0000099,CHIN,10AN,FA23,C00,250198,4.0,A-,,,AC,EN,L,LD,Introduction to Cognitive Science,"Harnad, Stevan"
